Day of Epi Dt,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Cases dynamic1,Cases dynamic2,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
12-Nov-20,"7,143","7,143",,11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,"9,568","6,597",,"6,597",738,"7,335"
12-Nov-20,"7,143","7,143","7,143",11/13/2020,10/30/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"6,597",738,"7,335"
13-Nov-20,"6,940","6,940",,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,"9,568",,638,"5,732",638,"6,370"
13-Nov-20,"6,940","6,940",,11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,"9,568","5,732",,"5,732",638,"6,370"
13-Nov-20,"6,940","6,940","6,940",11/14/2020,10/31/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"5,732",638,"6,370"
14-Nov-20,"6,759","6,759",,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,"9,568",,329,"3,832",329,"4,161"
14-Nov-20,"6,759","6,759",,11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,"9,568","3,832",,"3,832",329,"4,161"
14-Nov-20,"6,759","6,759","6,759",11/15/2020,11/1/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,832",329,"4,161"
15-Nov-20,"6,605","6,605",,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,"9,568",,317,"3,301",317,"3,618"
15-Nov-20,"6,605","6,605",,11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,"9,568","3,301",,"3,301",317,"3,618"
15-Nov-20,"6,605","6,605","6,605",11/16/2020,11/2/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,301",317,"3,618"
16-Nov-20,"6,252","6,252",,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,"9,568",,722,"6,379",722,"7,101"
16-Nov-20,"6,252","6,252",,11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,"9,568","6,379",,"6,379",722,"7,101"
16-Nov-20,"6,252","6,252","6,252",11/17/2020,11/3/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"6,379",722,"7,101"
17-Nov-20,"5,941","5,941",,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,"9,568",,638,"5,516",638,"6,154"
17-Nov-20,"5,941","5,941",,11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,"9,568","5,516",,"5,516",638,"6,154"
17-Nov-20,"5,941","5,941","5,941",11/18/2020,11/4/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"5,516",638,"6,154"
18-Nov-20,"5,770","5,770",,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,"9,568",,593,"5,062",593,"5,655"
18-Nov-20,"5,770","5,770",,11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,"9,568","5,062",,"5,062",593,"5,655"
18-Nov-20,"5,770","5,770","5,770",11/19/2020,11/5/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"5,062",593,"5,655"
19-Nov-20,"5,439","5,439",,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,"9,568",,577,"4,440",577,"5,017"
19-Nov-20,"5,439","5,439",,11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,"9,568","4,440",,"4,440",577,"5,017"
19-Nov-20,"5,439","5,439","5,439",11/20/2020,11/6/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"4,440",577,"5,017"
20-Nov-20,"5,195","5,195",,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,"9,568",,587,"4,075",587,"4,662"
20-Nov-20,"5,195","5,195",,11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,"9,568","4,075",,"4,075",587,"4,662"
20-Nov-20,"5,195","5,195","5,195",11/21/2020,11/7/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"4,075",587,"4,662"
21-Nov-20,"5,061","5,061",,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,"9,568",,322,"2,900",322,"3,222"
21-Nov-20,"5,061","5,061",,11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,"9,568","2,900",,"2,900",322,"3,222"
21-Nov-20,"5,061","5,061","5,061",11/22/2020,11/8/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,900",322,"3,222"
22-Nov-20,"4,927","4,927",,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,"9,568",,256,"2,424",256,"2,680"
22-Nov-20,"4,927","4,927",,11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,"9,568","2,424",,"2,424",256,"2,680"
22-Nov-20,"4,927","4,927","4,927",11/23/2020,11/9/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,424",256,"2,680"
23-Nov-20,"4,657","4,657",,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,"9,568",,616,"4,594",616,"5,210"
23-Nov-20,"4,657","4,657",,11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,"9,568","4,594",,"4,594",616,"5,210"
23-Nov-20,"4,657","4,657","4,657",11/24/2020,11/10/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"4,594",616,"5,210"
24-Nov-20,"4,456","4,456",,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,"9,568",,504,"4,243",504,"4,747"
24-Nov-20,"4,456","4,456",,11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,"9,568","4,243",,"4,243",504,"4,747"
24-Nov-20,"4,456","4,456","4,456",11/25/2020,11/11/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"4,243",504,"4,747"
25-Nov-20,"4,285","4,285",,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,"9,568",,501,"3,956",501,"4,457"
25-Nov-20,"4,285","4,285",,11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,"9,568","3,956",,"3,956",501,"4,457"
25-Nov-20,"4,285","4,285","4,285",11/26/2020,11/12/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,956",501,"4,457"
26-Nov-20,"3,878","3,878",,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,"9,568",,236,"1,933",236,"2,169"
26-Nov-20,"3,878","3,878",,11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,"9,568","1,933",,"1,933",236,"2,169"
26-Nov-20,"3,878","3,878","3,878",11/27/2020,11/13/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,933",236,"2,169"
27-Nov-20,"3,797","3,797",,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,"9,568",,378,"3,721",378,"4,099"
27-Nov-20,"3,797","3,797",,11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,"9,568","3,721",,"3,721",378,"4,099"
27-Nov-20,"3,797","3,797","3,797",11/28/2020,11/14/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,721",378,"4,099"
28-Nov-20,"3,798","3,798",,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,"9,568",,284,"2,941",284,"3,225"
28-Nov-20,"3,798","3,798",,11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,"9,568","2,941",,"2,941",284,"3,225"
28-Nov-20,"3,798","3,798","3,798",11/29/2020,11/15/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,941",284,"3,225"
29-Nov-20,"3,882","3,882",,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,"9,568",,342,"2,928",342,"3,270"
29-Nov-20,"3,882","3,882",,11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,"9,568","2,928",,"2,928",342,"3,270"
29-Nov-20,"3,882","3,882","3,882",11/30/2020,11/16/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,928",342,"3,270"
30-Nov-20,"4,025","4,025",,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,"9,568",,804,"5,409",804,"6,213"
30-Nov-20,"4,025","4,025",,12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,"9,568","5,409",,"5,409",804,"6,213"
30-Nov-20,"4,025","4,025","4,025",12/1/2020,11/17/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"5,409",804,"6,213"
1-Dec-20,"4,068","4,068",,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,"9,568",,689,"4,360",689,"5,049"
1-Dec-20,"4,068","4,068",,12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,"9,568","4,360",,"4,360",689,"5,049"
1-Dec-20,"4,068","4,068","4,068",12/2/2020,11/18/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"4,360",689,"5,049"
2-Dec-20,"4,093","4,093",,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,"9,568",,664,"3,963",664,"4,627"
2-Dec-20,"4,093","4,093",,12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,"9,568","3,963",,"3,963",664,"4,627"
2-Dec-20,"4,093","4,093","4,093",12/3/2020,11/19/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,963",664,"4,627"
3-Dec-20,"4,360","4,360",,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,"9,568",,655,"3,383",655,"4,038"
3-Dec-20,"4,360","4,360",,12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,"9,568","3,383",,"3,383",655,"4,038"
3-Dec-20,"4,360","4,360","4,360",12/4/2020,11/20/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,383",655,"4,038"
4-Dec-20,"4,320","4,320",,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,"9,568",,548,"3,271",548,"3,819"
4-Dec-20,"4,320","4,320",,12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,"9,568","3,271",,"3,271",548,"3,819"
4-Dec-20,"4,320","4,320","4,320",12/5/2020,11/21/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,271",548,"3,819"
5-Dec-20,"4,244","4,244",,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,"9,568",,313,"2,385",313,"2,698"
5-Dec-20,"4,244","4,244",,12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,"9,568","2,385",,"2,385",313,"2,698"
5-Dec-20,"4,244","4,244","4,244",12/6/2020,11/22/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,385",313,"2,698"
6-Dec-20,"4,128","4,128",,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,"9,568",,332,"2,121",332,"2,453"
6-Dec-20,"4,128","4,128",,12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,"9,568","2,121",,"2,121",332,"2,453"
6-Dec-20,"4,128","4,128","4,128",12/7/2020,11/23/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,121",332,"2,453"
7-Dec-20,"3,912","3,912",,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,"9,568",,681,"4,023",681,"4,704"
7-Dec-20,"3,912","3,912",,12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,"9,568","4,023",,"4,023",681,"4,704"
7-Dec-20,"3,912","3,912","3,912",12/8/2020,11/24/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"4,023",681,"4,704"
8-Dec-20,"3,732","3,732",,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,"9,568",,546,"3,245",546,"3,791"
8-Dec-20,"3,732","3,732",,12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,"9,568","3,245",,"3,245",546,"3,791"
8-Dec-20,"3,732","3,732","3,732",12/9/2020,11/25/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,245",546,"3,791"
9-Dec-20,"3,586","3,586",,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,"9,568",,542,"3,060",542,"3,602"
9-Dec-20,"3,586","3,586",,12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,"9,568","3,060",,"3,060",542,"3,602"
9-Dec-20,"3,586","3,586","3,586",12/10/2020,11/26/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,060",542,"3,602"
10-Dec-20,"3,480","3,480",,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,"9,568",,508,"2,785",508,"3,293"
10-Dec-20,"3,480","3,480",,12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,"9,568","2,785",,"2,785",508,"3,293"
10-Dec-20,"3,480","3,480","3,480",12/11/2020,11/27/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,785",508,"3,293"
11-Dec-20,"3,433","3,433",,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,"9,568",,502,"2,988",502,"3,490"
11-Dec-20,"3,433","3,433",,12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,"9,568","2,988",,"2,988",502,"3,490"
11-Dec-20,"3,433","3,433","3,433",12/12/2020,11/28/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,988",502,"3,490"
12-Dec-20,"3,422","3,422",,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,"9,568",,351,"2,274",351,"2,625"
12-Dec-20,"3,422","3,422",,12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,"9,568","2,274",,"2,274",351,"2,625"
12-Dec-20,"3,422","3,422","3,422",12/13/2020,11/29/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,274",351,"2,625"
13-Dec-20,"3,390","3,390",,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,"9,568",,340,"1,887",340,"2,227"
13-Dec-20,"3,390","3,390",,12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,"9,568","1,887",,"1,887",340,"2,227"
13-Dec-20,"3,390","3,390","3,390",12/14/2020,11/30/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,887",340,"2,227"
14-Dec-20,"3,287","3,287",,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,"9,568",,697,"3,289",697,"3,986"
14-Dec-20,"3,287","3,287",,12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,"9,568","3,289",,"3,289",697,"3,986"
14-Dec-20,"3,287","3,287","3,287",12/15/2020,12/1/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,289",697,"3,986"
15-Dec-20,"3,227","3,227",,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,"9,568",,589,"2,779",589,"3,368"
15-Dec-20,"3,227","3,227",,12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,"9,568","2,779",,"2,779",589,"3,368"
15-Dec-20,"3,227","3,227","3,227",12/16/2020,12/2/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,779",589,"3,368"
16-Dec-20,"3,140","3,140",,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,"9,568",,507,"2,490",507,"2,997"
16-Dec-20,"3,140","3,140",,12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,"9,568","2,490",,"2,490",507,"2,997"
16-Dec-20,"3,140","3,140","3,140",12/17/2020,12/3/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,490",507,"2,997"
17-Dec-20,"3,078","3,078",,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,"9,568",,483,"2,376",483,"2,859"
17-Dec-20,"3,078","3,078",,12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,"9,568","2,376",,"2,376",483,"2,859"
17-Dec-20,"3,078","3,078","3,078",12/18/2020,12/4/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,376",483,"2,859"
18-Dec-20,"2,963","2,963",,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,"9,568",,430,"2,251",430,"2,681"
18-Dec-20,"2,963","2,963",,12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,"9,568","2,251",,"2,251",430,"2,681"
18-Dec-20,"2,963","2,963","2,963",12/19/2020,12/5/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,251",430,"2,681"
19-Dec-20,"2,880","2,880",,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,"9,568",,292,"1,754",292,"2,046"
19-Dec-20,"2,880","2,880",,12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,"9,568","1,754",,"1,754",292,"2,046"
19-Dec-20,"2,880","2,880","2,880",12/20/2020,12/6/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,754",292,"2,046"
20-Dec-20,"2,822","2,822",,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,"9,568",,261,"1,557",261,"1,818"
20-Dec-20,"2,822","2,822",,12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,"9,568","1,557",,"1,557",261,"1,818"
20-Dec-20,"2,822","2,822","2,822",12/21/2020,12/7/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,557",261,"1,818"
21-Dec-20,"2,727","2,727",,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,"9,568",,512,"2,809",512,"3,321"
21-Dec-20,"2,727","2,727",,12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,"9,568","2,809",,"2,809",512,"3,321"
21-Dec-20,"2,727","2,727","2,727",12/22/2020,12/8/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,809",512,"3,321"
22-Dec-20,"2,635","2,635",,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,"9,568",,362,"2,361",362,"2,723"
22-Dec-20,"2,635","2,635",,12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,"9,568","2,361",,"2,361",362,"2,723"
22-Dec-20,"2,635","2,635","2,635",12/23/2020,12/9/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,361",362,"2,723"
23-Dec-20,"2,593","2,593",,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,"9,568",,376,"2,331",376,"2,707"
23-Dec-20,"2,593","2,593",,12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,"9,568","2,331",,"2,331",376,"2,707"
23-Dec-20,"2,593","2,593","2,593",12/24/2020,12/10/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,331",376,"2,707"
24-Dec-20,"2,446","2,446",,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,"9,568",,237,"1,590",237,"1,827"
24-Dec-20,"2,446","2,446",,12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,"9,568","1,590",,"1,590",237,"1,827"
24-Dec-20,"2,446","2,446","2,446",12/25/2020,12/11/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,590",237,"1,827"
25-Dec-20,"2,276","2,276",,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,"9,568",,163,"1,331",163,"1,494"
25-Dec-20,"2,276","2,276",,12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,"9,568","1,331",,"1,331",163,"1,494"
25-Dec-20,"2,276","2,276","2,276",12/26/2020,12/12/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,331",163,"1,494"
26-Dec-20,"2,338","2,338",,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,"9,568",,296,"2,182",296,"2,478"
26-Dec-20,"2,338","2,338",,12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,"9,568","2,182",,"2,182",296,"2,478"
26-Dec-20,"2,338","2,338","2,338",12/27/2020,12/13/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,182",296,"2,478"
27-Dec-20,"2,408","2,408",,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,"9,568",,300,"2,008",300,"2,308"
27-Dec-20,"2,408","2,408",,12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,"9,568","2,008",,"2,008",300,"2,308"
27-Dec-20,"2,408","2,408","2,408",12/28/2020,12/14/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,008",300,"2,308"
28-Dec-20,"2,506","2,506",,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,"9,568",,488,"3,517",488,"4,005"
28-Dec-20,"2,506","2,506",,12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,"9,568","3,517",,"3,517",488,"4,005"
28-Dec-20,"2,506","2,506","2,506",12/29/2020,12/15/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,517",488,"4,005"
29-Dec-20,"2,586","2,586",,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,"9,568",,359,"2,926",359,"3,285"
29-Dec-20,"2,586","2,586",,12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,"9,568","2,926",,"2,926",359,"3,285"
29-Dec-20,"2,586","2,586","2,586",12/30/2020,12/16/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,926",359,"3,285"
30-Dec-20,"2,639","2,639",,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,"9,568",,358,"2,719",358,"3,077"
30-Dec-20,"2,639","2,639",,12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,"9,568","2,719",,"2,719",358,"3,077"
30-Dec-20,"2,639","2,639","2,639",12/31/2020,12/17/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,719",358,"3,077"
31-Dec-20,"2,762","2,762",,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,"9,568",,386,"2,307",386,"2,693"
31-Dec-20,"2,762","2,762",,1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,"9,568","2,307",,"2,307",386,"2,693"
31-Dec-20,"2,762","2,762","2,762",1/1/2021,12/18/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,307",386,"2,693"
1-Jan-21,"2,840","2,840",,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,"9,568",,343,"1,692",343,"2,035"
1-Jan-21,"2,840","2,840",,1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,"9,568","1,692",,"1,692",343,"2,035"
1-Jan-21,"2,840","2,840","2,840",1/2/2021,12/19/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,692",343,"2,035"
2-Jan-21,"2,877","2,877",,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,"9,568",,368,"2,372",368,"2,740"
2-Jan-21,"2,877","2,877",,1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,"9,568","2,372",,"2,372",368,"2,740"
2-Jan-21,"2,877","2,877","2,877",1/3/2021,12/20/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,372",368,"2,740"
3-Jan-21,"2,900","2,900",,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,"9,568",,426,"2,040",426,"2,466"
3-Jan-21,"2,900","2,900",,1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,"9,568","2,040",,"2,040",426,"2,466"
3-Jan-21,"2,900","2,900","2,900",1/4/2021,12/21/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,040",426,"2,466"
4-Jan-21,"2,940","2,940",,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,"9,568",,722,"3,567",722,"4,289"
4-Jan-21,"2,940","2,940",,1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,"9,568","3,567",,"3,567",722,"4,289"
4-Jan-21,"2,940","2,940","2,940",1/5/2021,12/22/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"3,567",722,"4,289"
5-Jan-21,"2,966","2,966",,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,"9,568",,613,"2,849",613,"3,462"
5-Jan-21,"2,966","2,966",,1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,"9,568","2,849",,"2,849",613,"3,462"
5-Jan-21,"2,966","2,966","2,966",1/6/2021,12/23/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,849",613,"3,462"
6-Jan-21,"2,955","2,955",,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,"9,568",,507,"2,493",507,"3,000"
6-Jan-21,"2,955","2,955",,1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,"9,568","2,493",,"2,493",507,"3,000"
6-Jan-21,"2,955","2,955","2,955",1/7/2021,12/24/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,493",507,"3,000"
7-Jan-21,"2,944","2,944",,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,"9,568",,474,"2,143",474,"2,617"
7-Jan-21,"2,944","2,944",,1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,"9,568","2,143",,"2,143",474,"2,617"
7-Jan-21,"2,944","2,944","2,944",1/8/2021,12/25/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,143",474,"2,617"
8-Jan-21,"3,014","3,014",,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,"9,568",,401,"2,125",401,"2,526"
8-Jan-21,"3,014","3,014",,1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,"9,568","2,125",,"2,125",401,"2,526"
8-Jan-21,"3,014","3,014","3,014",1/9/2021,12/26/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,125",401,"2,526"
9-Jan-21,"2,901","2,901",,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,"9,568",,293,"1,658",293,"1,951"
9-Jan-21,"2,901","2,901",,1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,"9,568","1,658",,"1,658",293,"1,951"
9-Jan-21,"2,901","2,901","2,901",1/10/2021,12/27/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,658",293,"1,951"
10-Jan-21,"2,792","2,792",,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,"9,568",,277,"1,424",277,"1,701"
10-Jan-21,"2,792","2,792",,1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,"9,568","1,424",,"1,424",277,"1,701"
10-Jan-21,"2,792","2,792","2,792",1/11/2021,12/28/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,424",277,"1,701"
11-Jan-21,"2,659","2,659",,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,"9,568",,599,"2,760",599,"3,359"
11-Jan-21,"2,659","2,659",,1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,"9,568","2,760",,"2,760",599,"3,359"
11-Jan-21,"2,659","2,659","2,659",1/12/2021,12/29/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,760",599,"3,359"
12-Jan-21,"2,513","2,513",,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,"9,568",,426,"2,015",426,"2,441"
12-Jan-21,"2,513","2,513",,1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,"9,568","2,015",,"2,015",426,"2,441"
12-Jan-21,"2,513","2,513","2,513",1/13/2021,12/30/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"2,015",426,"2,441"
13-Jan-21,"2,419","2,419",,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,"9,568",,432,"1,909",432,"2,341"
13-Jan-21,"2,419","2,419",,1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,"9,568","1,909",,"1,909",432,"2,341"
13-Jan-21,"2,419","2,419","2,419",1/14/2021,12/31/2020,confirmed plus probable cases,Wisconsin,"9,568",,,"1,909",432,"2,341"
14-Jan-21,"2,337","2,337",,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,377,"1,668",377,"2,045"
14-Jan-21,"2,337","2,337",,1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,"9,568","1,668",,"1,668",377,"2,045"
14-Jan-21,"2,337","2,337","2,337",1/15/2021,1/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,668",377,"2,045"
